"transport_mode","angle","diff_s","steplength","velocity","step_mean","diff_s_mean","velocity_mean","acceleration","acceleration_mean","sinuosity"
"Train",179.622999184875,2,32.8719082874224,16.4359541437112,52.365920777438,2,26.182960388719,8.2179770718556,7.19699398320887,1.00013463177707
"Train",179.686517167473,2,32.8159513183037,16.4079756591518,58.5936507351625,2,29.2968253675812,8.20398782957592,7.27768968933461,1.00011520913841
"Train",179.307665800178,2,35.0821425794106,17.5410712897053,65.1847140766987,2,32.5923570383494,8.77053564485264,7.95095907615778,1.00013868093779
"Train",179.355257789782,2,35.1081196965349,17.5540598482675,69.0786496997407,2,34.5393248498704,8.77702992413374,8.52026892081978,1.0002139519131
"Train",179.175175107017,2,35.0622330063389,17.5311165031695,69.3989003734663,2,34.6994501867331,8.76555825158473,8.50243727267246,1.00021741016794
"Train",179.079977709825,2,35.2868169039143,17.6434084519571,68.8976034858344,2,34.4488017429172,8.82170422597857,8.10824073598898,1.00024042341843
"Train",179.765660249058,2,32.340357991029,16.1701789955145,67.5846845820054,2.16666666666667,31.192931345541,8.08508949775724,7.62324591652697,1.0002117115168
"Train",178.855352580478,2,32.3726221392976,16.1863110696488,66.2261388625992,2.16666666666667,30.5659102442766,8.0931555348244,7.55431684888476,1.0001869419095
"Train",179.789221175356,3,32.6676724367494,10.8892241455831,65.4596136611453,2.16666666666667,30.212129382067,5.44461207279156,7.5001143887184,1.00018203436948
"Train",179.232075716403,2,32.2534314517113,16.1267157258557,65.2902278283471,2.16666666666667,30.133951305391,5.37557190861855,7.43064995212103,1.00015438353258
"Train",179.283714731673,2,33.1781058025531,16.5890529012765,65.7376427279848,2.16666666666667,30.3404504898392,8.29452645063827,7.46648831947289,1.00013371778698
"Train",179.991921542591,2,33.5445641216807,16.7722820608404,66.2257778631689,2.16666666666667,30.5657436291549,8.38614103042018,7.51780353404933,1.00014918043362
"Train",178.965827358077,2,33.341812679188,16.670906339594,66.6272002707111,2,33.3136001353555,8.33545316979701,7.97140880081775,1.00009865041463
"Train",179.564424744417,2,33.3438322768809,16.6719161384405,67.0668156896566,2,33.5334078448283,8.33595806922023,8.41486632380543,1.00021362388847
"Train",179.891537107894,2,33.8094481474381,16.9047240737191,67.4216586121025,2,33.7108293060512,8.45236203685953,8.45408502305882,1.00027456213028
"Train",177.853879112647,2,34.479395760682,17.239697880341,67.8345636077857,2,33.9172818038929,8.6198489401705,8.43286923480113,1.00027130594137
"Train",179.774301216815,2,33.919098278129,16.9595491390645,67.9383941919594,2,33.9691970959797,8.47977456953225,8.42784350852918,1.00026229298173
"Train",179.31206778463,2,34.2762293816481,17.138114690824,67.7388279180832,2,33.8694139590416,8.56905734541201,8.4351528449039,1.00027897225983
"Train",179.752997236343,2,32.9505220504655,16.4752610252327,67.3227364521743,2,33.6613682260872,8.23763051261636,8.43532394011452,1.000137343961
"Train",178.881266070145,2,33.2010923435735,16.6005461717868,66.9716214538336,2,33.4858107269168,8.30027308589338,9.00031961244019,1.00019745112954
"Train",179.75085207201,2,33.5484936953731,16.7742468476866,69.7226690714881,2,34.8613345357441,8.38712342384328,9.60342042616015,1.00020303609335
"Train",178.911780283749,2,33.8142388133354,16.9071194066677,75.4727307021256,2,37.7363653510628,8.45355970333386,10.1681266055746,1.00020020323232
"Train",179.695585280712,2,50.2992745858008,25.1496372929004,84.052312992532,2,42.026156496266,12.5748186464502,10.795617431892,1.00022058818327
"Train",179.346426354328,2,50.8059210622878,25.4029605311439,92.5262151586695,2,46.2631075793348,12.701480265572,10.3053102776098,1.0002901654204
"Train",178.723910399779,2,50.088002405252,25.044001202626,92.9312000465767,2,46.4656000232883,12.522000601313,9.76087700795189,1.00030407116323
"Train",179.077329081146,2,50.5202651873536,25.2601325936768,85.1592028162203,2,42.5796014081102,12.6300662968384,9.86256985867428,1.00029224539975
"Train",178.553679856915,2,19.4724920236709,9.73624601183547,72.367417754187,2,36.1837088770935,4.86812300591773,8.94041104604489,1.00030916804123
"Train",179.182316429094,2,18.3043621449524,9.15218107247621,62.4122884676016,2.16666666666667,28.8056716004315,4.5760905362381,7.99978678977672,1.00025194062614
"Train",178.727145612357,2,36.6616386335622,18.3308193167811,60.7477863562599,2.16666666666667,28.0374398567353,9.16540965839055,7.48512236260781,1.00026107457877
"Train",179.318631133446,3,36.7182417482668,12.2394139160889,64.2147983342719,2.16666666666667,29.6375992312024,6.11970695804447,7.73572655862605,1.00018021832517
"Train",178.918545550114,2,36.7026628301685,18.3513314150843,73.4611964518813,2.16666666666667,33.905167593176,6.11711047169476,8.54533900686172,1.00026943520309
"Train",179.760838401881,2,35.6773984445226,17.8386992222613,80.7384691897631,2.16666666666667,37.2639088568137,8.91934961113066,9.39917071748471,1.00023875848211
"Train",178.973353697129,2,57.5371826758642,28.7685913379321,86.0409283186094,2.16666666666667,39.711197685512,14.3842956689661,9.60407069871409,1.00024322765364
"Train",179.403648518536,2,42.1416405742698,21.0708202871349,88.9812077445011,2,44.4906038722505,10.5354101435674,10.248641278805,1.00028790899157
"Train",178.981699853932,2,42.211650042396,21.105825021198,88.5190072489515,2,44.2595036244757,10.552912510599,10.9465273894101,1.0003219374816
"Train",178.835341435499,2,42.398838107985,21.1994190539925,87.4494392645719,2,43.7247196322859,10.5997095269963,11.0528870648181,1.00031981910575
"Train",179.599403536193,2,42.5268040747222,21.2634020373611,84.6643883562436,2,42.3321941781218,10.6317010186806,10.414006067466,1.00028935674911
"Train",179.238326232975,2,44.0092529837238,22.0046264918619,83.9262994125235,2,41.9631497062618,11.002313245931,10.2790876653559,1.00024852135655
"Train",179.16454276511,2,38.6554693559445,19.3277346779723,82.1822480409166,2,41.0911240204583,9.66386733898613,10.1655138063516,1.00022477273948
"Train",179.259233791574,2,39.6485147500074,19.8242573750037,80.1995912656351,2,40.0997956328176,9.91212868750184,9.44487566077048,1.00027150852082
"Train",179.319155199994,2,38.3639253151874,19.1819626575937,75.937561353218,2,37.968780676609,9.59098132879684,8.70184381438246,1.00022527372855
"Train",179.081148119679,2,39.0315819902743,19.5157909951372,69.3817047442168,2,34.6908523721084,9.75789549756858,8.68164680183821,1.00022097809789
"Train",179.641512470168,2,22.2209700317138,11.1104850158569,64.5009376098935,2,32.2504688049468,5.55524250792844,8.92389092702646,1.00021513546535
"Train",178.829018666817,2,21.7219123758577,10.8609561879289,63.4287396558527,2,31.7143698279263,5.43047809396443,9.13395726048846,1.00023209946002
"Train",179.999660482441,2,43.4437366324849,21.7218683162424,69.2263561701707,2,34.6131780850853,10.8609341581212,9.40071524443509,1.00019131049512
"Train",178.941261783144,2,45.4383048612154,22.7191524306077,78.1984013434923,2,39.0992006717462,11.3595762153038,9.64002548164034,1.00021552191152
"Train",179.540555429646,2,45.5303720869434,22.7651860434717,86.4811273712178,2,43.2405636856089,11.3825930217358,10.4603841591,1.00024766880984
"Train",178.80021468009,2,45.8331488656931,22.9165744328465,90.8422013328033,2,45.4211006664017,11.4582872164233,10.742377757254,1.00022121796101
"Train",179.217728135055,2,45.7322686320213,22.8661343160107,90.9952180845698,2.16666666666667,41.9977929621091,11.4330671580053,10.2676464415088,1.000262085874
"Train",179.472626833458,2,45.1910130005844,22.5955065002922,90.6620185939153,2.16666666666667,41.8440085818071,11.2977532501461,10.2690554919532,1.00040649797215
"Train",177.889806605521,3,44.426599686253,14.8088665620843,90.3435596064127,2.16666666666667,41.697027510652,7.40443328104217,15.6485647111031,1.00039982327722
"Train",178.585505358234,2,45.2268896874295,22.6134448437147,115.358765817058,2.16666666666667,53.2425073001807,7.53781494790491,21.0330704875175,1.000364664676
"Train",179.784005547321,2,45.4777582736604,22.7388791368302,165.836320826069,2.16666666666667,76.5398403812625,11.3694395684151,25.6503755467271,1.00022218700355
"Train",179.996503493263,2,42.9070877896973,21.4535438948486,227.302295767279,2,113.651147883639,10.7267719474243,26.1381302789387,1.00000324145177
"Train",179.987228232288,2,42.0913820837965,21.0456910418982,152.871405888679,2,76.4357029443396,10.5228455209491,20.6603364079622,1.00000580094626
"Train",179.396476262256,2,36.5059733376229,18.2529866688115,104.096973629091,2,52.0484868145455,9.12649333440573,15.2319199837174,1.00001458243979
"Train",179.849462016032,2,42.5904534808391,21.2952267404196,82.4219452962062,2,41.2109726481031,10.6476133702098,11.0496804390518,1.00005009906696
"Train",179.629825975988,2,42.7784018357971,21.3892009178986,86.3868606629986,2,43.1934303314993,10.6946004589493,11.1567068675772,1.00008966560694
"Train",179.181346139556,2,44.603650726443,22.3018253632215,90.9252828826355,2,45.4626414413177,11.1509126816107,11.3119129004767,1.00016064410612
"Train",179.490094614081,2,57.9141030392556,28.9570515196278,95.652708673479,2,47.8263543367395,14.4785257598139,12.4765095427627,1.00025034788844
"Train",178.748467395379,2,45.9038277884083,22.9519138942042,100.901768746149,2,50.4508843730744,11.4759569471021,14.6838205622475,1.00030747483532
"Train",179.290079814645,2,46.4371510049828,23.2185755024914,113.336095261524,2,56.6680476307619,11.6092877512457,14.5233934487919,1.00052318300177
"Train",179.298425748409,2,69.1146793216292,34.5573396608146,123.896212911715,2,61.9481064558576,17.2786698304073,14.319700950921,1.00050230263342
"Train",179.196423027644,2,38.2864426590397,19.1432213295198,126.029593924806,2,63.0147969624028,9.57161066475992,14.4211261793118,1.00075643612108
"Train",178.152841876524,2,38.9002607860596,19.4501303930298,113.64068670827,2,56.8203433541351,9.7250651965149,14.0084157512919,1.00059441490342
"Train",178.81134625388,2,65.7764751632611,32.8882375816305,101.928324472609,2,50.9641622363044,16.4441187908153,12.9016470125342,1.00047120474286
"Train",178.350533216666,2,40.8813620593451,20.4406810296726,93.8189861099345,2.16666666666667,43.3010705122775,10.2203405148363,12.3418002675079,1.00034348230429
"Train",177.324330813588,2,34.8812590204236,17.4406295102118,107.523978396067,2.16666666666667,49.6264515674157,8.7203147551059,16.5982371510486,1.00046922084741
"Train",179.619651092848,3,57.1877319546203,19.0625773182068,141.192458672215,2.16666666666667,65.1657501564068,9.53128865910339,16.8905442495965,1.00094393843046
"Train",178.286537615662,2,47.0848595453993,23.5424297726996,178.070200361464,2.16666666666667,82.1862463206755,11.7712148863498,16.6148985958244,1.000935155917
"Train",178.99220986627,2,46.0316975655032,23.0158487827516,142.433578343234,2,71.2167891716171,11.5079243913758,16.3781896005593,1.00086135708532
"Train",179.18434370094,2,39.610457274228,19.805228637114,106.060296570263,2,53.0301482851315,9.90261431855699,14.2835303487991,1.0004888457849
"Train",179.569826383965,2,48.17886309768,24.08943154884,82.5930154094591,2,41.2965077047296,12.04471577442,9.8723531681144,1.0002238380056
"Train",179.11765351077,2,31.4973027689913,15.7486513844957,76.3931370619107,2,38.1965685309554,7.87432569224783,9.40006887527865,1.00023398013187
"Train",179.434669072105,2,30.0689941163918,15.0344970581959,70.4037188622999,2,35.20185943115,7.51724852909795,9.41395303049049,1.00019779805345
"Train",178.927635280227,2,33.9537143390097,16.9768571695049,69.5625011135534,2,34.7812505567767,8.48842858475243,9.66287979084027,1.00020101347079
"Train",179.896777780589,2,33.8608993459983,16.9304496729991,72.412892932864,2,36.206446466432,8.46522483649956,9.56361358653596,1.00019760216114
"Train",179.300248865445,2,46.4204539114347,23.2102269557173,79.5588193384858,2,39.7794096692429,11.6051134778587,10.0813555598361,1.00026431426717
"Train",178.769679256106,2,46.5804065640218,23.2902032820109,86.2428573171429,2,43.1214286585715,11.6451016410054,11.1241752074783,1.00024631224642
"Train",178.896506133334,2,45.3994093771594,22.6997046885797,92.3116763126659,2,46.1558381563329,11.3498523442898,12.0623171212355,1.00034499066806
"Train",179.893254336626,2,45.9940780213941,22.9970390106971,98.7447520551398,2,49.3723760275699,11.4985195053485,12.6975791863859,1.00037871436883
"Train",178.705009043476,2,59.2679442503737,29.6339721251869,104.206373470158,2,52.1031867350791,14.8169860625934,12.8887982473252,1.00027596319446
"Train",179.003932758956,2,60.2216879242129,30.1108439621065,108.484891820841,2,54.2424459104205,15.0554219810532,14.3595521978394,1.00019900489506
"Train",179.72312819789,2,51.6482371702076,25.8241185851038,115.235561182046,2,57.6177805910229,12.9120592925519,15.8737687199413,1.00023794764566
"Train",179.736148571064,2,51.7745876177355,25.8872938088677,125.54660482263,2,62.773302411315,12.9436469044339,23.8281869152576,1.0001287604456
"Train",179.453389864581,2,31.414646985252,15.707323492626,243.852203216872,2.16666666666667,112.547170715479,7.85366174631299,20.0903003572118,1.00021692617835
"Train",179.284140204451,2,30.1691591413224,15.0845795706612,155.426760390994,2.16666666666667,71.7354278727663,7.54228978533061,17.8654082333732,1.00021369308296
"Train",179.583955354714,2,28.8817967507456,14.4408983753728,75.6161039134087,2,37.8080519567044,7.22044918768639,9.19308266569788,1.0001844356276
"Train",179.281757702896,2,29.8123132521655,14.9061566260827,57.4537701035105,2,28.7268850517553,7.45307831304137,7.09594003321473,1.00013587419078
"Train",179.185287489655,2,25.5004925285313,12.7502462642656,55.444157727112,2,27.722078863556,6.37512313213282,6.92386593654792,1.00013710910721
"Train",179.784761228262,2,25.8926715953419,12.9463357976709,53.8836776959883,2,26.9418388479941,6.47316789883547,7.17687127003833,1.00009984358518
"Train",178.936130018594,2,27.0152406766539,13.5076203383269,54.9965609432682,2,27.4982804716341,6.75381016916347,7.63377305081829,1.00009464328218
"Train",179.679686802311,2,26.5965722785812,13.2982861392906,59.0427375677502,2,29.5213687838751,6.64914306964529,10.7770080731305,1.00039237023536
"Train",179.048676167495,2,37.2533084790539,18.626654239527,78.7662777477094,2,39.3831388738547,9.31332711976348,13.9236259266923,1.00032948813326
"Train",177.275802173607,2,41.6750466125845,20.8375233062923,111.031661126684,2,55.515830563342,10.4187616531461,17.1548398540925,1.00046120009762
"Train",179.016104543134,3,44.9158276217036,14.9719425405679,386.721700934693,2.16666666666667,178.486938892935,7.48597127028393,39.2492516619117,1.00030655592213
"Train",178.138307248948,2,44.8621329142518,22.4310664571259,251.273765668921,2.16666666666667,115.972507231809,7.4770221523753,35.5815379878438,1.00050961963098
"Train",179.523639586315,2,45.4748396800692,22.7374198400346,133.232873368361,2.16666666666667,61.4920954007821,11.3687099200173,19.4192488164436,1.00039750257349
"Train",178.894326673271,2,45.2701608408285,22.6350804204142,90.5722500614294,2.16666666666667,41.802576951429,11.3175402102071,11.9046373771945,1.00015991968585
"Train",178.553252737939,2,45.7739287264178,22.8869643632089,98.4867778832021,2,49.243388941601,11.4434821816045,17.9964618763751,1.00009638261187
"Train",179.539795596479,2,45.0531853871325,22.5265926935663,132.127708737711,2,66.0638543688554,11.2632963467831,24.1305076304726,1.00008153876675
"Train",179.587553464681,2,79.2050689879449,39.6025344939724,305.058229990272,2,152.529114995136,19.8012672469862,36.5589151094299,1.00001372949077
"Train",179.946168055108,2,79.2180319660048,39.6090159830024,216.550081493309,2,108.275040746654,19.8045079915012,29.4313246470606,1.00002572845063
"Train",179.651386818068,2,63.7139520393277,31.8569760196638,156.121460869327,2,78.0607304346634,15.9284880098319,20.4146311569863,1.00002734779891
"Train",179.73177623818,2,63.7685219537443,31.8842609768721,135.186675447655,2,67.5933377238276,15.9421304884361,17.042014693032,1.00001899535148
"Train",179.982000277793,2,63.659195110816,31.829597555408,130.041923972974,2,65.0209619864868,15.914798777704,16.4957985074841,1.00002408180135
"Train",179.731808652755,2,63.7152549228768,31.8576274614384,127.512723700279,2,63.7563618501395,15.9288137307192,15.1863814869787,1.00001722924815
"Train",179.684602760865,2,63.8963864241802,31.9481932120901,127.595714322337,2.16666666666667,58.8903296872322,15.974096606045,14.4339887080872,1.00001544468163
"Train",179.933467731554,2,63.9110157926038,31.9555078963019,127.690467770178,2.16666666666667,58.9340620477747,15.977753948151,14.464463592153,1.0000149683493
"Train",179.847253197087,3,63.831533087784,21.277177695928,127.88270735938,2.16666666666667,59.0227880120215,10.638588847964,14.4960713199736,1.00001480149512
"Train",179.886467941921,2,63.9704313455451,31.9852156727726,128.151630003709,2.16666666666667,59.1469061555579,10.6617385575908,16.8481498351795,1.00001496798803
"Train",179.636210783156,2,64.6218187075864,32.3109093537932,139.335116331347,2.16666666666667,64.3085152298526,16.1554546768966,19.1936064211934,1.00002519550177
"Train",179.848192664741,2,64.5442114897929,32.2721057448965,161.330002374176,2.16666666666667,74.4600010957734,16.1360528724482,21.5482537052807,1.00003592042942
"Train",179.858358577274,2,43.4169101456017,21.7084550728008,133.241595109165,2,66.6207975545825,10.8542275364004,30.511546641184,1.00005455569183
"Train",179.539199442031,2,43.2757168680583,21.6378584340291,181.787596768258,2,90.8937983841292,10.8189292170146,46.4051443664697,1.00005318414644
"Train",179.134053252213,2,63.042149931044,31.521074965522,318.860901379687,2,159.430450689844,15.760537482761,55.0273273497357,1.00012280417173
"Train",177.636321438305,3,110.838790592973,36.9462635309909,245.394384314479,2.16666666666667,113.258946606683,18.4731317654954,26.5175644605236,1.0009848477185
"Train",178.926367141402,2,53.0425242638123,26.5212621319062,215.996409635889,2.16666666666667,99.6906506011794,8.84042071063539,27.9981879060234,1.00106839322853
"Train",179.205740489939,2,54.9709219289492,27.4854609644746,201.164416795449,2.16666666666667,92.8451154440532,13.7427304822373,31.7857113682666,1.00143024851678
"Train",177.380567340156,2,15.4866689295559,7.74333446477793,205.821071371571,2,102.910535685786,3.87166723238897,33.1656977675576,1.00138474553494
"Train",178.930860710289,2,22.6669424868426,11.3334712434213,260.871047991553,2,130.435523995777,5.66673562171065,34.8878194965997,1.00091065931992
"Train",177.991696733527,2,75.688419696316,37.844209848158,301.055513365636,2.16666666666667,138.948698476448,18.922104924079,31.0638054521074,1.00081100058107
"Train",179.994254800438,2,14.7064011675213,7.35320058376064,495.559532404961,2,247.779766202481,3.67660029188032,87.7957091313075,1.00047857267649
"Train",179.991321579189,2,71.994889706197,35.9974448530985,459.677334543222,2,229.838667271611,17.9987224265493,68.2510249853177,1.00002991483005
"Train",178.413614288171,2,44.1857449441816,22.0928724720908,286.073338868703,2,143.036669434351,11.0464362360454,37.899887939839,1.0015239993417
"Train",179.697583632323,2,31.098630534283,15.5493152671415,158.328814712658,2,79.1644073563292,7.77465763357076,21.2462683648016,1.00082606431162
"Train",179.031014592424,2,44.700056981449,22.3500284907245,104.939168321221,2.16666666666667,48.4334623021019,11.1750142453622,13.8897287211642,1.00034638450176
"Train",179.645335890754,2,49.0756401037144,24.5378200518572,79.5682618783069,2.16666666666667,36.7238131746032,12.2689100259286,8.0914258052623,1.00013239866231
"Train",179.061565109232,3,33.421732598147,11.1405775327157,72.2829453838595,2.16666666666667,33.3613594079351,5.57028876635784,8.95549050658654,1.00009909187657
"Train",179.91190796616,2,22.8704370005226,11.4352185002613,70.006410163302,2.16666666666667,32.3106508446009,3.8117395000871,10.2264245442634,1.00012680329658
"Train",179.706067674692,2,19.9717369179368,9.98586845896839,74.645740382843,2.16666666666667,34.4518801766968,4.99293422948419,9.56739360212513,1.00017759611506
"Train",179.107622770965,2,68.3795565812601,34.1897782906301,83.969740296421,2.16666666666667,38.7552647521943,17.094889145315,8.81905275741467,1.00014225402588
"Train",179.022656766589,2,66.6847835892338,33.3423917946169,91.4353896781089,2,45.7176948390544,16.6711958973084,9.04091998323089,1.00015059729073
"Train",179.310783656272,2,26.2471906015789,13.1235953007894,86.7081161349317,2,43.3540580674658,6.56179765039472,9.84693640444104,1.00013940467988
"Train",179.731669027736,2,28.1220964518214,14.0610482259107,76.607543822502,2,38.303771911251,7.03052411295534,12.0357725143801,1.00015959503432
"Train",179.679918701304,2,28.4934373882857,14.2467186941428,74.3170621561411,2,37.1585310780706,7.12335934707142,12.650699735775,1.00018774464262
"Train",179.290231447645,2,37.8154177942325,18.9077088971163,88.2521900329643,2,44.1260950164821,9.45385444855813,18.8718596900213,1.00020604009122
"Train",179.68500970649,2,17.0064912102701,8.50324560513503,191.575595459118,2,95.7877977295591,4.25162280256751,31.5465943899852,1.00208123144419
"Train",179.904735598825,2,78.7773843346481,39.388692167324,171.744301809844,2,85.8721509049218,19.694346083662,27.1547811666531,1.00120455291854
"Train",178.421254896331,3,118.421159362702,39.4737197875673,244.272738092097,2.16666666666667,112.741263734814,19.7368598937837,28.7926945208649,1.00234768951889
"Train",177.085216168623,2,78.1729436051504,39.0864718025752,224.738461185182,2,112.369230592591,19.5432359012876,27.5988562086402,1.00799856823045
"Train",177.193254442425,2,70.3569212273118,35.1784606136559,167.378650343444,2,83.6893251717218,17.589230306828,22.6884895367555,1.00433949572495
"Train",178.065692335518,2,71.0407157659551,35.5203578829775,175.243035697321,2,87.6215178486607,17.7601789414888,24.781572275076,1.00501140838236
"Train",175.93525091926,3,117.062511410512,39.0208371368374,216.618845228735,2.16666666666667,99.9779285671084,19.5104185684187,20.8626666935227,1.00348430239299
"Train",179.84724723619,2,96.6785549045777,48.3392774522888,187.889436118934,2.16666666666667,86.7182012856621,16.1130924840963,17.8175227907596,1.00151557046185
"Train",179.125771302363,2,37.8749483289192,18.9374741644596,148.398538830671,2.16666666666667,68.4916333064637,9.46873708222981,14.0914530802217,1.00044880480678
"Train",178.365487067848,2,48.4087586704468,24.2043793352234,107.063763740157,2.16666666666667,49.4140448031494,12.1021896676117,14.1283770944322,1.00012786837457
"Train",178.154381540324,2,31.6828512556769,15.8414256278384,92.9292023005878,2,46.4646011502939,7.92071281391921,13.3606772981366,1.00010977888173
"Train",178.719168851554,2,9.7814828649346,4.8907414324673,94.3779415485614,2,47.1889707742807,2.44537071623365,13.9041191621322,1.00035886861514
"Train",177.248360228823,2,56.5460799773977,28.2730399886988,155.40073891595,2,77.700369457975,14.1365199943494,27.5775224436066,1.0001106152098
"Train",177.777621121416,2,79.6687421282617,39.8343710641309,219.060181294331,2,109.530090647165,19.9171855320654,29.693950725747,1.00006391416768
"Train",175.787989628781,2,43.7805828757533,21.8902914378767,157.247977030082,2,78.6239885150408,10.9451457189383,18.3955423870805,1.00140788406654
"Train",179.334615910495,2,37.3129909845435,18.6564954922717,134.735108278988,2.16666666666667,62.185434590302,9.32824774613587,16.9017083585704,1.00304346255907
"Train",175.30085953244,3,58.9670602119436,19.6556867373145,127.344833626869,2.16666666666667,58.7745385970163,9.82784336865727,15.6852751935828,1.00521707001116
"Train",176.402400332084,2,66.4889935848014,33.2444967924007,143.301938308359,2.16666666666667,66.1393561423197,11.0814989308002,15.1504699995221,1.00707599539907
"Train",178.645456684864,2,28.8060374420553,14.4030187210277,124.166801734976,2,62.083400867488,7.20150936051383,13.0547458242014,1.00452124619263
"Train",175.172829830494,2,29.3494473175146,14.6747236587573,97.7030756940067,2,48.8515378470034,7.33736182937866,12.3115447347539,1.00397823189486
"Train",178.418420803219,2,47.1179550894496,23.5589775447248,76.4640057528456,2,38.2320028764228,11.7794887723624,10.2122097619029,1.0029160552593
"Train",177.486867827403,2,23.3107744514764,11.6553872257382,62.9429104030669,2,31.4714552015334,5.82769361286909,8.14833657752833,1.00212870945664
"Train",178.783603905852,2,23.5163652186706,11.7581826093353,62.0005334809815,2,31.0002667404907,5.87909130466765,8.93253984115776,1.00161315187757
"Train",178.496670793734,2,31.9727670957983,15.9863835478991,66.5058965401908,2,33.2529482700954,7.99319177394957,9.43605615609889,1.00167093541311
"Train",177.736242946605,2,44.0800775558285,22.0400387779142,73.8961353469115,2,36.9480676734558,11.0200193889571,9.43625991124578,1.00146632584956
"Train",178.570164757026,2,50.7637288236794,25.3818644118397,84.2970117739543,2,42.1485058869772,12.6909322059199,9.64262196292972,1.0021256520227
"Train",176.858758407214,2,43.447904135866,21.723952067933,87.6622641150723,2,43.8311320575362,10.8619760339665,9.85125218415926,1.0020852768633
"Train",176.902467484056,2,47.1236602335628,23.5618301167814,84.1218751846238,2,42.0609375923119,11.7809150583907,9.80343880090354,1.00199973559574
"Train",179.281162932843,2,29.0889118986266,14.5444559493133,75.9045923471095,2,37.9522961735547,7.27222797465665,9.29504701862717,1.00201333215434
"Train",178.237013930943,2,29.3580114130977,14.6790057065489,67.3458194239192,2,33.6729097119596,7.33950285327444,9.76315837026383,1.00116661057086
"Train",177.857093318479,2,30.633992364638,15.316996182319,68.1354197145689,2,34.0677098572844,7.6584980911595,10.5566095609826,1.00068427447736
"Train",179.850546346588,2,29.8451076520902,14.9225538260451,77.0877690719439,2,38.543884535972,7.46127691302256,9.95637272288578,1.00094020231585
"Train",179.294779998053,2,63.8708466695059,31.935423334753,88.8743003432088,2,44.4371501716044,15.9677116673765,9.6455338657207,1.00096153384763
"Train",176.690444500678,2,65.6645374759919,32.832268737996,95.0153262147282,2.16666666666667,43.8532274837207,16.416134368998,9.50851224768246,1.00103081323497
"Train",177.862500790375,2,30.3170287668513,15.1585143834257,90.8055340876805,2.16666666666667,41.9102465020064,7.57925719171284,9.83308992694088,1.00123773422862
"Train",179.188336612407,3,30.5781358470064,10.1927119490021,82.3394986699637,2.16666666666667,38.0028455399833,5.09635597450107,10.9825356970247,1.00131710975106
"Train",179.26749674002,2,38.2821091620407,19.1410545810204,79.0396729008517,2.16666666666667,36.4798490311623,6.38035152700679,10.7325481033334,1.00126631959905
"Train",178.675841688386,2,39.7221673838736,19.8610836919368,84.3882310947264,2.16666666666667,38.9484143514122,9.93054184596841,9.58732157257923,1.00090109673656
"Train",176.987470490745,2,62.0295892144362,31.0147946072181,93.2824324135085,2.16666666666667,43.0534303446963,15.5073973036091,15.0643111210345,1.00098963119922
"Train",179.667871530639,2,56.8711940461492,28.4355970230746,120.83569473831,2,60.4178473691548,14.2177985115373,18.0690219503987,1.00172789726587
"Train",177.64103809437,2,33.5981946148765,16.7990973074383,151.158565976535,2,75.5792829882677,8.39954865371913,20.9018880129887,1.0010459355734
"Train",179.218079931009,2,78.8562957330041,39.428147866502,252.906572643454,2,126.453286321727,19.714073933251,56.3928932147299,1.00383171444479
"Train",177.042495157564,2,61.0875726615222,30.5437863307611,348.935309226282,2,174.467654613141,15.2718931653805,38.455732223047,1.00089042643187
"Train",176.852514197457,2,41.45815288869,20.729076444345,213.404752366158,2.16666666666667,98.4945010920728,10.3645382221725,35.5919582444009,1.0013301242585
"Train",179.839599509155,2,17.7058482427685,8.85292412138427,89.0028196843058,2.16666666666667,41.0782244696796,4.42646206069213,11.1761385544487,1.0010062599229
"Train",179.977748417268,3,50.5633204286743,16.8544401428914,83.118642859341,2.16666666666667,38.3624505504651,8.42722007144571,10.4490367103276,1.00030010810784
"Train",179.285849591022,2,53.3169277212549,26.6584638606274,89.126228915696,2.16666666666667,41.1351825764751,8.88615462020915,10.1962979726766,1.00065114700152
"Train",178.751416251549,2,43.3212662741619,21.6606331370809,96.987952313325,2.16666666666667,44.7636702984577,10.8303165685405,9.7992123420207,1.00125784908273
"Train",174.48469482499,2,59.7466890554117,29.8733445277059,100.780755424419,2.16666666666667,46.5141948112705,14.9366722638529,10.2761295476271,1.00176563427731
"Train",178.309658801511,2,54.0108880072946,27.0054440036473,95.4399549896676,2,47.7199774948338,13.5027220018236,11.7223463786478,1.00230215991101
"Train",177.499257017411,2,30.3397552303234,15.1698776151617,91.9861449233895,2,45.9930724616947,7.58493880758086,12.8165601881955,1.00305593004459
"Train",178.135193672191,2,31.0595299997475,15.5297649998738,94.3968344394018,2,47.1984172197009,7.76488249993688,13.1459748942256,1.00243527485147
"Train",178.121352190994,2,74.2029515543638,37.1014757771819,102.510734636759,2,51.2553673183797,18.5507378885909,13.0602715469296,1.00274854970986
"Train",177.014096049026,2,66.1826051481698,33.0913025740849,112.611796242084,2,56.3058981210419,16.5456512870424,13.2127908630093,1.00326829363965
"Train",176.329680859296,2,52.5448780430058,26.2724390215029,118.041856409222,2,59.0209282046111,13.1362195107515,12.7174954492348,1.00413282096143
"Train",176.199032300931,2,57.3469953311232,28.6734976655616,111.484407714169,2,55.7422038570844,14.3367488327808,12.1020350893284,1.00419146447728
